Local Agent Code,Clearance No,Clearance Date,Clearance Charge,Manufacture Name,Exporter,Country,Invoice No,Invoice Date,Type of Consignment ,Date of Arrival ,MOH Registered ,MOH Reg. No,HS Code,Trade Name,Generic Name,Batch No,Dosage,Strength/Volume,Pack Size,Per Pack Quantity,Manufacture Date,Expiry Date,Shelf Life ,Institution (Distribution),Institution Qty,Unit,Unit Price,Total Price,Currency,Free Qty,Net Qty,Remarks
OPP,1902,05-03-2018,,M.B.Sugars & Pharmaceuticals Ltd,M.B.Sugars & Pharmaceuticals Ltd,India,E-0023,14-02-2018,Pharmaceutical Excipient,05-03-2018,N,N,17011490,Sucrose BP,Sucrose BP,MB-18/1063/02,,,,,Feb-18,Jan-23,60,0,2500,Kg,1.697,4242.5,USD,0,2500,
OPP,1903,05-03-2018,,Obegi Chemicals LLC,Obegi Chemicals LLC,Dubai,6231,23-02-2018,Pharmaceutical Excipient,11-03-2018,N,N,29362800,Vitamin E,Vitamin E,09277124U0,,,,,Oct-17,Oct-20,37,0,5,Kg,500,2500,AED,0,5,
OPP,1933,05-03-2018,,"Aurobindo Pharma Ltd, Unit-1",Aurobindo Pharma Ltd,India,U01/17-18/2408,25-02-2018,Active Pharmaceutical Ingredient,27-03-2018,Y,32,29225090,Bisoprolol Fumerate USP,Bisoprolol Fumerate USP,1801102773,,,,,Jan-18,Jan-22,49,0,2,Kg,300,600,USD,0,2,
OPP,1934,05-03-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29171846,28-02-2018,Pharmaceutical Excipient,15-03-2018,N,N,29054500,Glycerine BP,Glycerine BP,02-18B001,,,,,Feb-18,Feb-22,48,0,12000,Kg,1.33,15960,USD,0,12000,
OPP,1935,05-03-2018,,Molkerei Meggle Wasserburg GmbH & Co.KG,Molkerei Meggle Wasserburg GmbH & Co.KG,Germany,1870002057,01-03-2018,Pharmaceutical Excipient,12-03-2018,N,N,17021100,Flowlac100,Monohydrate,13007611,,,,,Jan-18,Jul-19,19,0,150,Kg,6.5,975,EUR,0,150,
OPP,2024,07-03-2018,,Molkerei Meggle Wasserburg GmbH & Co.KG,Molkerei Meggle Wasserburg GmbH & Co.KG,Germany,1870002056,01-03-2018,Pharmaceutical Excipient,12-03-2018,N,N,17021100,Granulac200 ,Monohydrate,13007670,,,,,Nov-17,Nov-20,37,0,200,Kg,4.45,890,EUR,0,200,
OPP,2025,07-03-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29171846,28-02-2018,Pharmaceutical Excipient,15-03-2018,N,N,29054500,Glycerine BP,Glycerine BP,02-18B001,,,,,Feb-18,Feb-22,49,0,12000,Kg,1.33,15960,USD,0,12000,
OPP,2026,07-03-2018,,Hebei Huachen Pharmaceutical Co Ltd,Jiali Bio Group,China,JL-QD-17182-2,25-01-2018,Pharmaceutical Excipient,08-03-2018,N,N,28362090,Sodium Bicarbonate,Sodium Bicarbonate,171226,,,,,Dec-17,Dec-19,25,0,25000,Kg,0.59,14750,USD,0,25000,
OPP,2027,07-03-2018,,Hebei Huachen Pharmaceutical Co Ltd,Jiali Bio Group,China,JL-QD-17181-1,02-02-2018,Pharmaceutical Excipient,08-03-2018,N,N,29181400,Citric Acid,Citric Acid,11801272B,,,,,Jan-18,Jan-21,37,0,25000,Kg,0.94,23500,USD,0,25000,
OPP,2080,11-03-2018,,Industriale Chimica s.r.l.,Chemo S.A,Italy,CS-18/02619,07-03-2018,Active Pharmaceutical Ingredient,25-03-2018,Y,3392,29372900,Drospirenone Micronized,Drospirenone Micronized,PR180154,,,,,Feb-18,Feb-22,49,0,5,Kg,8200,41000,USD,0,5,
OPP,2081,11-03-2018,,Colorcon LTD,Colorcon Limited,England,581295,06-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,32061900,YS-1-7003 Opadry White,YS-1-7003 Opadry White,DT671870,,,,,Feb-18,Feb-20,25,0,10,Kg,47.01,470.1,USD,0,10,
OPP,2081,11-03-2018,,Colorcon LTD,Colorcon Limited,England,581295,06-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,32064970,31F32643 Opadry II Pink,31F32643 Opadry II Pink,DT671610,,,,,Feb-18,Feb-20,25,0,10,Kg,42.09,420.9,USD,0,10,
OPP,2082,11-03-2018,,Hetero Drugs Limited Unit-1,Hetero Drugs Limited,India,SL3617122656,06-03-2018,Active Pharmaceutical Ingredient,19-03-2018,Y,2273,29359090,Sildenafil Citrate,Sildenafil Citrate,SD18010007,,,,,Jan-18,Dec-22,60,0,30,Kg,200,6000,USD,0,30,
OPP,2183,13-03-2018,,Evonik Rohm GmbH,Evonik Nutrition & Care GmbH,Germany,8490138050,02-03-2018,Active Pharmaceutical Ingredient,14-03-2018,N,N,39069000,EUDRAGIT RS PO,Ammonio Methacrylate Copolymer,G170938630,,,,,Sep-17,Sep-21,48,0,15,Kg,56.62,849.3,EUR,0,15,
OPP,2184,13-03-2018,,Colorcon LTD,Colorcon Limited,England,581497,08-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,32050000,Opadry Orange,Opadry Orange,DT672013,,,,,Mar-18,Mar-20,25,0,10,Kg,45.77,457.7,EUR,0,10,
OPP,2184,13-03-2018,,Colorcon LTD,Colorcon Limited,England,581497,08-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,32050000,Opadry Orange,Opadry Orange,DT672014,,,,,Mar-18,Mar-19,13,0,10,Kg,47.51,475.1,EUR,0,10,
OPP,2184,13-03-2018,,Colorcon LTD,Colorcon Limited,England,581497,08-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,32050000,OPadry Yellow,OPadry Yellow,DT672012,,,,,Mar-18,Mar-19,13,0,10,Kg,45.77,457.7,EUR,0,10,
OPP,2184,13-03-2018,,Colorcon LTD,Colorcon Limited,England,581497,08-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,32050000,Opadry Orange,Opadry Orange,DT672015,,,,,Mar-18,Mar-20,13,0,10,Kg,45.77,457.7,EUR,0,10,
OPP,2185,13-03-2018,,Avetsa Pharma Pvt Ltd,Avetsa Pharma Pvt Ltd,India,EXP/APPL-28/17-18,09-03-2018,Pharmaceutical Excipient,14-03-2018,N,N,34042000,Macrogol-400 Ph.Eur,Macrogol-400 Ph.Eur,AP0317003,,,,,Dec-17,Nov-18,12,0,460,Kg,2.47,1136.2,USD,0,460,
OPP,2191,14-03-2018,,DFE Pharma,DFE Pharma,Germany,9003743936,08-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,17021100,Pharmatose 150M,Milled Lactose Monohydrate,1021J4L,,,,,Nov-17,Oct-20,36,0,50,Kg,8.4,420,USD,0,50,
OPP,2191,14-03-2018,,DFE Pharma,DFE Pharma,Germany,9003743936,08-03-2018,Pharmaceutical Excipient,18-03-2018,N,N,17021100,HMS Impalpable,Milled Lactose Monohydrate,101XJL8,,,,,Nov-17,Oct-20,36,0,100,Kg,8.1,810,USD,0,100,
OPP,2240,15-03-2018,,"Aurobindo Pharma Ltd, Unit-1",Aurobindo Pharma Ltd,India,U01/17-18/2408,28-02-2018,Active Pharmaceutical Ingredient,27-03-2018,Y,32,29225090,Bisoprolol Fumerate USP,Bisoprolol Fumerate USP,1801102773,,,,,Jan-18,Jan-22,49,0,2,Kg,300,600,USD,0,2,
OPP,2242,15-03-2018,,Nandu Chemicals Pvt Ltd,Nandu Chemical Industries,India,17GIN000223,28-02-2018,Pharmaceutical Excipient,18-03-2018,N,N,28369990,Sodium Bicarbonate,Sodium Bicarbonate,"1805, 1807",,,,,Feb-18,Jan-23,60,0,6000,Kg,1.97,11820,USD,0,6000,
OPP,2242,15-03-2018,,Nandu Chemicals Pvt Ltd,Nandu Chemical Industries,India,17GIN000223,28-02-2018,Pharmaceutical Excipient,18-03-2018,N,N,29181520,Sodium Citrate,Sodium Citrate,1801,,,,,Feb-18,Jan-23,60,0,500,Kg,2.76,1380,USD,0,500,
OPP,2243,15-03-2018,,ERCROS SA,ERCROS SA,Spain,76002852,07-03-2018,Pharmaceutical Excipient,26-03-2018,N,N,30039000,Fusidic acid micronised EP,Fusidic acid micronised EP,FS691-M,,,,,Feb-18,Feb-21,36,0,10,Kg,755,7550,USD,0,10,
OPP,2312,18-03-2018,,Sicor Societa Italiana Corticosteroidi S.R.L,HELM AG,Hamburg,1032759,12-03-2018,Active Pharmaceutical Ingredient,31-03-2018,Y,N,29372900,Drospirenone EP/USP,Drospirenone EP/USP,9037MO02717,,,,,Mar-17,Mar-22,61,0,12.83,Kg,1100,14113,EUR,0,12.83,
OPP,2363,19-03-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/189/2017-18,07-03-2018,Active Pharmaceutical Ingredient,21-03-2018,Y,1734,29222933,Paracetamol BP/Ph.EUR(P-101),Paracetamol BP/Ph.EUR(P-101),"FP-180399, 402, 403",,,,,Feb-18,Jan-23,60,0,12000,Kg,4,48000,USD,0,12000,
OPP,2364,19-03-2018,,Hetero Drugs Limited Unit-1,Hetero Drugs Limited,India,SL3617122685,14-03-2018,Active Pharmaceutical Ingredient,31-03-2018,Y,47,29329900,Citalopram Hydrobromide USP,Citalopram Hydrobromide USP,CT18020001,,,,,Jan-18,Dec-22,60,0,6,Kg,170,1020,USD,0,6,
OPP,2365,19-03-2018,,Maize Products,Maize Products,India,G/MEX/477,26-02-2018,Pharmaceutical Excipient,22-03-2018,N,N,29054400,Liquid Sorbitol,Liquid Sorbitol,SBBPN1802129,,,,,Feb-18,Jan-23,60,0,12000,Kg,0.665,7980,USD,0,12000,
OPP,2366,19-03-2018,,Dr.Reddy's laboratories Ltd,Dr.Reddy's laboratories Ltd,India,9013222362,28-02-2018,Active Pharmaceutical Ingredient,21-03-2018,Y,957,29334900,Montelukast Sodium,Montelukast Sodium,AEKH014517,,,,,Sep-17,Aug-19,24,0,3,Kg,1500,4500,USD,0,3,
OPP,2428,20-03-2018,,Farmabios,Farmabios,Italy,318,01-03-2018,Active Pharmaceutical Ingredient,31-03-2018,N,N,29372300,Megestrol Acetate Fine Powder,Megestrol Acetate Fine Powder,2175A08 A0361731,,,,,Sep-17,Sep-22,61,0,160,Kg,7.3,1168,USD,0,160,
OPP,2428,20-03-2018,,Farmabios,Farmabios,Italy,318,01-03-2018,Active Pharmaceutical Ingredient,31-03-2018,N,N,29372300,Megestrol Acetate Fine Powder,Megestrol Acetate Fine Powder,2175A08 A0371731,,,,,Sep-17,Sep-22,61,0,64,Kg,7.3,467.2,USD,0,64,
OPP,2429,20-03-2018,,Karkhadi BSR Plant,Sun Pharmaceutcal Industries Ltd,India,7000010171,08-03-2018,Active Pharmaceutical Ingredient,31-03-2018,N,N,29419090,Cefuroxime Axetil Ph.Eur,Cefuroxime Axetil Ph.Eur,HQCAAFL021,,,,,Apr-17,Mar-20,36,0,5,Kg,195,975,USD,0,5,
OPP,2482,21-03-2018,,DSM Nutritional Products Europe Ltd,DSM Nutritional Products Europe Ltd,Switzerland,8431087856,14-03-2018,Pharmaceutical Excipient,28-03-2018,N,N,29362400,D-Panthenol,Dexpanthenol,TL01801007,,,,,Jan-18,Jan-21,37,0,140,Kg,24.93,3490.2,EUR,0,140,
OPP,2483,21-03-2018,,Colorcon LTD,Colorcon Limited,England,581780,15-03-2018,Pharmaceutical Excipient,27-03-2018,N,N,39123985,Hydroxypropyl Methylcellulose,Hydroxypropyl Methylcellulose,D011HCAL01,,,,,Dec-17,Dec-22,61,0,25,Kg,34.35,858.75,EUR,0,25,
OPP,2484,21-03-2018,,Pharmathen S.A,Pharmathen S.A,Greece,E40010118,19-03-2018,Finished Pharmaceuticals,27-03-2018,N,N,30039000,OLANZAPINE OD TAB 20MG SANDOZ CA,OLANZAPINE OD TAB 20MG SANDOZ CA,0801051A,,,,,Feb-18,May-18,3,0,93589,PCS,0.0635,5942.9,EUR,0,93589,
OPP,2485,21-03-2018,,Symbiotica Speciality Ingredients SDN.BHD,Symbiotica Speciality Ingredients SDN.BHD,Malaysia,1  18/0219,16-03-2018,Active Pharmaceutical Ingredient,30-03-2018,Y,2180,29372200,Betamethasone Valerate BP,Betamethasone Valerate BP,BV 003/1117,,,,,Nov-17,Oct-22,60,0,2,Kg,2200,4400,USD,0,2,
OPP,2485,21-03-2018,,Symbiotica Speciality Ingredients SDN.BHD,Symbiotica Speciality Ingredients SDN.BHD,Malaysia,1  18/0219,16-03-2018,Active Pharmaceutical Ingredient,30-03-2018,Y,653,29372200,Mometasone Furoate USP,Mometasone Furoate USP,MOM 011/0118,,,,,Jan-18,Dec-22,60,0,5,Kg,2550,12750,USD,0,5,
OPP,2532,22-03-2018,,Friesland Campina DMV BV,DFE Pharma,Germany,9003763271,10-03-2018,Pharmaceutical Excipient,31-03-2018,N,N,17021100,Pharmatose 200M (U),Milled Lactose Monohydrate,1022SHK,,,,,Nov-17,Oct-20,36,0,3000,Kg,2.76,8280,USD,0,3000,
OPP,2585,25-03-2018,,Sri Krishna Pharmaceuticals Ltd,Sri Krishna Pharmaceuticals Ltd,India,800620,17-03-2018,Active Pharmaceutical Ingredient,29-03-2018,N,N,29222933,Paracetamol Granules DC,Paracetamol Granules DC,1017/054/90C/PII,,,,,Oct-17,Sep-19,24,0,25,Kg,12,300,USD,0,25,
OPP,2585,25-03-2018,,Sri Krishna Pharmaceuticals Ltd,Sri Krishna Pharmaceuticals Ltd,India,800620,17-03-2018,Active Pharmaceutical Ingredient,29-03-2018,N,N,29222933,Paracetamol Granules DC,Paracetamol Granules DC,RD.069.085.A,,,,,Dec-17,Nov-19,24,0,25,Kg,12,300,USD,0,25,
OPP,2619,26-03-2018,,Hetero Drugs Limited Unit-1,Hetero Drugs Limited,India,SL3617122749,21-03-2018,Active Pharmaceutical Ingredient,29-03-2018,Y,5051,29349900,Levofloxacin Hemihydrate USP,Levofloxacin Hemihydrate USP,LF17080047,,,,,Aug-17,Jul-22,60,0,150,Kg,150,22500,USD,0,150,
OPP,2620,26-03-2018,,Symed Labs Limited Unit-II,Hetero Drugs Limited,India,SL3617122773,23-03-2018,Active Pharmaceutical Ingredient,29-03-2018,Y,3948,29335990,Levocetrizine DI HCL IH,Levocetrizine DI HCL IH,2SHL0170218,,,,,Feb-18,Jan-23,0,60,10,Kg,875,8750,USD,0,10,
OPP,2192,14-03-2018,,L.Liladhar & Co,L.Liladhar & Co,India,EXP-060,07-03-2018,Pharmaceutical Excipient,30-03-2018,N,N,33021010,Honey Flavour,Honey Flavour,295,,,,,Jan-18,Dec-19,24,0,25,Kg,11.5,287.5,USD,0,25,
OPP,2778,28-03-2018,,Saurav,Pharmathen S.A,Greece,E4 0009985,28-02-2018,Pharmaceutical Excipient,29-03-2018,N,N,29224985,Pregabalin,Pregabalin,1840313,,,,,Jan-18,Dec-22,60,0,25000,Kg,0.19,4750,EUR,0,25000,
OPP,2795,29-03-2018,,Colorcon LTD,Colorcon Limited,England,582079,20-03-2018,Pharmaceutical Excipient,01-04-2018,N,N,32050000,Opadry Orange,Opadry Orange,DT672536,,,,,Mar-18,Mar-20,25,0,10,Kg,45.77,457.7,EUR,0,10,
OPP,2810,29-03-2018,,DMV-Fonterra Excipients GmbH & Co,DFE Pharma,Germany,9003789729,20-03-2018,Pharmaceutical Excipient,01-04-2018,N,N,17021100,Lactose,Lactose,10268F4,,,,,Jan-18,Dec-19,24,0,70,Kg,15.4,1078,USD,0,70,
OPP,2811,29-03-2018,,Jiali Bio Group (Qingdao) Ltd,Jiali Bio Group,China,JL-QD-17181-2,05-03-2018,Pharmaceutical Excipient,11-04-2018,N,N,29181400,Citric Acid,Citric Acid,11802283B,,,,,Feb-18,Feb-21,37,0,25000,Kg,0.94,23500,USD,0,25000,
OPP,2812,29-03-2018,,Cadila Pharmaceuticals Ltd,Cadila Pharmaceuticals Ltd,India,CPL/BD/615/17-18,22-03-2018,Active Pharmaceutical Ingredient,08-04-2018,Y,1735,29420090,Fluoxetine Hydrochloride,Fluoxetine Hydrochloride,18FHM1012,,,,,Feb-18,Jan-23,60,0,10,Kg,120,1200,USD,0,10,
OPP,2813,29-03-2018,,Covalent Laboratories Pvt Ltd,Covalent Laboratories Pvt Ltd,India,1101200392,21-03-2018,Active Pharmaceutical Ingredient,08-04-2018,Y,3729,29419090,Cefdinir UPS Micronised,Cefdinir UPS Micronised,"CDSX180017,21,22",,,,,Jan-18,Dec-20,36,0,6,Kg,425,2550,USD,0,6,
OPP,2814,29-03-2018,,ACG Associated Capsules Pvt Ltd,ACG Associated Capsules Pvt Ltd,India,930504392,23-03-2018,Pharmaceutical Excipient,12-04-2018,N,N,96020030,Empty hard gelatin capsules,Empty hard gelatin capsules,1150028191,,,,,Mar-18,Feb-23,60,0,450,MIL,2.73,1228.5,USD,0,450,
OPP,2814,29-03-2018,,ACG Associated Capsules Pvt Ltd,ACG Associated Capsules Pvt Ltd,India,930504392,23-03-2018,Pharmaceutical Excipient,12-04-2018,N,N,96020030,Empty hard gelatin capsules,Empty hard gelatin capsules,1150028397,,,,,Mar-18,Feb-23,60,0,525,MIL,2.78,1459.5,USD,0,525,
OPP,2814,29-03-2018,,ACG Associated Capsules Pvt Ltd,ACG Associated Capsules Pvt Ltd,India,930504392,23-03-2018,Pharmaceutical Excipient,12-04-2018,N,N,96020030,Empty hard gelatin capsules,Empty hard gelatin capsules,1150028398,,,,,Mar-18,Feb-23,60,0,525,MIL,2.78,1459.5,USD,0,525,
OPP,2814,29-03-2018,,ACG Associated Capsules Pvt Ltd,ACG Associated Capsules Pvt Ltd,India,930504392,23-03-2018,Pharmaceutical Excipient,12-04-2018,N,N,96020030,Empty hard gelatin capsules,Empty hard gelatin capsules,1150028192,,,,,Mar-18,Feb-23,60,0,450,MIL,2.73,1228.5,USD,0,450,
OPP,2814,29-03-2018,,ACG Associated Capsules Pvt Ltd,ACG Associated Capsules Pvt Ltd,India,930504392,23-03-2018,Pharmaceutical Excipient,12-04-2018,N,N,96020030,Empty hard gelatin capsules,Empty hard gelatin capsules,1150028410,,,,,Mar-18,Feb-23,60,0,2625,MIL,2.78,7297.5,USD,0,2625,
OPP,840,01-02-2018,,Sanjay Chemicals,Sanjay Chemicals,India,2017-18/SC0126,25-01-2018,Pharmaceutical Excipient,12-02-2018,N,N,34021300,Polysorbate 80 (Grade-BP),Polysorbate 80 (Grade-BP),A171013187,,,,,Oct-17,Oct-19,25,0,50,Kg,4.2,210,USD,0,50,
OPP,841,01-02-2018,,Colorcon Limited,Colorcon Limited,England,578399,10-01-2018,Pharmaceutical Excipient,20-02-2018,N,N,35051090,Pregelatinised Starch,Pregelatinised Starch,IN535811,,,,,Aug-17,Aug-21,49,0,1000,Kg,5.61,5610,EUR,0,1000,
OPP,842,01-02-2018,,Hebei Huachen Pharmaceutical Co Ltd,Jiali Bio Group ( Qingdao) Ltd,China,JL-QD-17182-1,26-12-2017,Pharmaceutical Excipient,07-02-2018,N,N,28362090,Sodium Bicarbobate,Sodium Bicarbobate,171226,,,,,Dec-17,Dec-19,25,0,2500,Kg,5.9,14750,USD,0,2500,
OPP,843,01-02-2018,,"Dow Europe GMBH, Germany",KHG General Trading (FZE),Dubai,18-0012,25-01-2018,Pharmaceutical Excipient,08-02-2018,N,N,29053200,Mono propylene Glycol MPG,Mono propylene Glycol MPG,F820HB8PD3,,,,,Nov-17,Nov-19,25,0,11825,Kg,6.85,81001.25,AED,0,11825,
OPP,844,01-02-2018,,Arihant Innochem Pvt Ltd,Arihant Innochem Pvt Ltd,India,2017-18/29,16-01-2018,Pharmaceutical Excipient,12-02-2018,N,N,39123100,E.C.G 505 (Calcium Carboxymethyl Cellulose),E.C.G 505 (Calcium Carboxymethyl Cellulose),E7M506,,,,,Nov-17,Nov-20,37,0,60,Kg,32,1920,USD,0,60,
OPP,845,01-02-2018,,Mallinckrodt,Mallinckrodt Chemical Limited,USA,18569010,08-12-2017,Pharmaceutical Excipient,28-02-2018,N,1942,30039001,COMPAP COARSEL ACETOMINOPHEN,COMPAP COARSEL ACETOMINOPHEN,011417M305,,,,,Oct-17,Oct-22,61,0,2650,Kg,8,21200,USD,0,2650,
OPP,845,01-02-2018,,Mallinckrodt,Mallinckrodt Chemical Limited,USA,18569010,08-12-2017,Pharmaceutical Excipient,28-02-2018,N,1942,30039001,COMPAP COARSEL ACETOMINOPHEN,COMPAP COARSEL ACETOMINOPHEN,011417M306,,,,,Oct-17,Oct-22,61,0,3200,Kg,8,25600,USD,0,3200,
OPP,845,01-02-2018,,Mallinckrodt,Mallinckrodt Chemical Limited,USA,18569010,08-12-2017,Pharmaceutical Excipient,28-02-2018,N,1942,30039001,COMPAP COARSEL ACETOMINOPHEN,COMPAP COARSEL ACETOMINOPHEN,011417M307,,,,,Oct-17,Oct-22,61,0,3150,Kg,8,25200,USD,0,3150,
OPP,845,01-02-2018,,Mallinckrodt,Mallinckrodt Chemical Limited,USA,18569010,08-12-2017,Pharmaceutical Excipient,28-02-2018,N,1942,30039001,COMPAP COARSEL ACETOMINOPHEN,COMPAP COARSEL ACETOMINOPHEN,011417M308,,,,,Oct-17,Oct-22,61,0,3200,Kg,8,25600,USD,0,3200,
OPP,845,01-02-2018,,Mallinckrodt,Mallinckrodt Chemical Limited,USA,18569010,08-12-2017,Pharmaceutical Excipient,28-02-2018,N,1942,30039001,COMPAP COARSEL ACETOMINOPHEN,COMPAP COARSEL ACETOMINOPHEN,011417M309,,,,,Oct-17,Oct-22,61,0,2800,Kg,8,22400,USD,0,2800,
OPP,1052,07-02-2018,,Qingdao Samin Chemical Co Ltd,Jiali Bio Group ( Qingdao) Ltd,China,JL-QD-18016,30-01-2018,Pharmaceutical Excipient,15-02-2018,N,N,29242990,Aspartame,Aspartame,1711020,,,,,Nov-17,Nov-19,24,0,200,Kg,18,3600,USD,0,200,
OPP,1053,07-02-2018,,ERCROS SA,"ERCROS, S.A",Spain,76002757,31-01-2018,Active Pharmaceutical Ingredient,13-02-2018,Y,5578,30039000,Fusidic Acid Micronised EP,Fusidic Acid Micronised EP,FS 684-M,,,,,Jan-18,Jan-21,37,0,10,Kg,755,7550,USD,0,10,
OPP,1055,07-02-2018,,Dewas BSR Plant,Sun Pharmaceutical Industries Ltd,India,7000008540,31-01-2018,Active Pharmaceutical Ingredient,14-02-2018,Y,587,29415000,Clarithromycin ,Clarithromycin ,"2920822, 824, 2921395, 2939524",,,,,Nov-17,Oct-20,36,0,800,Kg,160,128000,USD,0,800,
OPP,1056,07-02-2018,,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Australia,17242,02-02-2018,Pharmaceutical Excipient,20-02-2018,N,929,29391100,Codeine Phosphate,Codeine Phosphate,CPO5271,,,,,Sep-17,Sep-22,61,0,225,Kg,305,68625,USD,0,225,
OPP,1056,07-02-2018,,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Australia,17242,02-02-2018,Pharmaceutical Excipient,20-02-2018,N,929,29391100,Codeine Phosphate,Codeine Phosphate,CPO5306,,,,,Nov-17,Nov-22,61,0,225,Kg,305,68625,USD,0,225,
OPP,1056,07-02-2018,,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Australia,17242,02-02-2018,Pharmaceutical Excipient,20-02-2018,N,929,29391100,Codeine Phosphate,Codeine Phosphate,CPO5309,,,,,Dec-17,Dec-22,61,0,325,Kg,305,99125,USD,0,325,
OPP,1056,07-02-2018,,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Sun Pharmaceuticals Industries (Aus) Pty Ltd,Australia,17242,02-02-2018,Pharmaceutical Excipient,20-02-2018,N,929,29391100,Codeine Phosphate,Codeine Phosphate,CPO5312,,,,,Dec-17,Dec-22,61,0,225,Kg,305,68625,USD,0,225,
OPP,1060,07-02-2018,,Medichem manufacturing Ltd,Tiefenbacher,Hamburg,VR18-900718,01-02-2018,Active Pharmaceutical Ingredient,19-02-2018,Y,1397,29349990,Rivaroxaban,Rivaroxaban,F-180002,,,,,Jan-18,Jan-23,61,0,30,Kg,3092.78,92783.4,EUR,0,30,
OPP,1073,08-02-2018,,Geltec Private Limited,Geltec Pharmacare FZCO,UAE,GP/OMN-18/01,06-02-2018,Finished Pharmaceuticals,20-02-2018,Y,HP00833,21069099,Gevita Capsules,Multivitamin Capsules,GV00817,,,30,,Dec-17,Nov-20,36,0,29307,PCS,1.52,44546.64,USD,0,29307,
OPP,1073,08-02-2018,,Geltec Private Limited,Geltec Pharmacare FZCO,UAE,GP/OMN-18/01,06-02-2018,Finished Pharmaceuticals,20-02-2018,Y,HP00833,21069099,Gevita Capsules,Multivitamin Capsules,GV00917,,,30,,Dec-17,Nov-20,36,0,29307,PCS,1.52,44546.64,USD,0,29307,
OPP,1073,08-02-2018,,Geltec Private Limited,Geltec Pharmacare FZCO,UAE,GP/OMN-18/01,06-02-2018,Finished Pharmaceuticals,20-02-2018,Y,HP00833,21069099,Gevita Capsules,Multivitamin Capsules,GV01017,,,30,,Dec-17,Nov-20,36,0,29307,PCS,1.52,44546.64,USD,0,29307,
OPP,1073,08-02-2018,,Geltec Private Limited,Geltec Pharmacare FZCO,UAE,GP/OMN-18/01,06-02-2018,Finished Pharmaceuticals,20-02-2018,Y,HP00824,21069099,Zycal Soflets,Calcium Tablets,ZY00118,,,30,,Jan-18,Dec-20,24,0,25740,PCS,0.97,24967.8,USD,0,25740,
OPP,1073,08-02-2018,,Geltec Private Limited,Geltec Pharmacare FZCO,UAE,GP/OMN-18/01,06-02-2018,Finished Pharmaceuticals,20-02-2018,Y,HP00824,21069099,Zycal Soflets,Calcium Tablets,ZY00218,,,30,,Jan-18,Dec-20,24,0,25740,PCS,0.97,24967.8,USD,0,25740,
OPP,1075,08-02-2018,,Aurobindo Pharma Ltd,Aurobindo Pharma Ltd,India,U01/17-18/2098,31-01-2018,Active Pharmaceutical Ingredient,14-02-2018,Y,3714,29419090,Cefuroxime Axetil EP,Cefuroxime Axetil EP,1801200931,,,,,Jan-18,Jan-21,37,0,500,Kg,130,65000,USD,0,500,
OPP,1076,08-02-2018,,Colorcon Limited,Colorcon Limited,England,579769,05-02-2018,Pharmaceutical Excipient,20-02-2018,Y,N,32061900,Tabcoat TC White,Tabcoat TC White,DT670729,,,,,Jan-18,Jan-20,25,0,198,Kg,19.7,3900.6,EUR,0,198,
OPP,1092,08-02-2018,,Cadila Pharmaceuticals Limited,Cadila Pharmaceuticals Limited,India,3201810036,20-01-2018,Finished Pharmaceuticals,13-02-2018,Y,N,30049099,TED-20,Tadalafil Tablets USP,ET086E8001,20,,100,,Jan-18,Dec-20,36,0,873,PCS,45,39285,USD,0,873,
OPP,1074,08-02-2018,,Hetero Drugs Limited Unit-1,Hetero Drugs Limited,India,SI3617122249,30-01-2018,Active Pharmaceutical Ingredient,14-02-2018,Y,5051,29349900,Levofloxacin Hemihydrate USP,Levoflaxacin Hemihydrate USP,LF17080046,,,,,Aug-17,Jul-22,60,0,75,Kg,150,11250,USD,0,75,
OPP,1194,12-02-2018,,Hetero Drugs Limited Unit-1,Hetero Drugs Limited,India,SI3617122250,30-01-2018,Active Pharmaceutical Ingredient,14-02-2018,Y,5051,29349900,Levofloxacin Hemihydrate USP,Levoflaxacin Hemihydrate USP,LF17080046,,,,,Aug-17,Jul-22,60,0,75,Kg,150,11250,USD,0,75,
OPP,1239,13-02-2018,,Symbiotica Speciality Ingredients Sdn Bhd,Symbiotica Speciality Ingredients Sdn Bhd,Malaysia,I 18/0146,08-02-2018,Active Pharmaceutical Ingredient,20-02-2018,Y,2184,29372200,Betamethasone Dipropionate,Betamethasone Dipropionate,BDP 209/1117,,,,,Nov-17,Oct-22,60,0,1,Kg,2200,2200,USD,0,1,
